,job,marital,education,default,housing,loan,contact,month,y,age,balance,day,duration,campaign
30007,2,1,2,0,1,0,1,2,0,33,889,4,139,1
30008,9,2,2,0,1,0,1,2,0,40,4082,4,113,1
30009,2,0,3,0,0,0,1,2,0,31,1320,4,377,1
30010,7,0,2,0,0,0,1,2,0,29,887,4,343,1
30011,4,1,2,0,1,0,1,2,1,45,7895,4,872,1
30012,2,2,2,0,1,0,1,2,0,32,202,4,429,1
30013,7,1,2,0,0,1,1,2,0,32,-344,4,44,1
30014,3,0,1,1,1,1,1,2,0,32,-849,4,204,1
30015,6,0,1,0,1,0,1,2,0,37,91,4,283,2
30016,4,2,2,0,1,0,1,2,0,44,272,4,219,4
30017,4,1,2,0,1,0,1,2,0,41,1245,4,123,1
30018,2,1,2,1,1,0,1,2,0,37,-143,4,95,1
30019,6,2,2,0,0,0,1,2,0,34,531,4,279,1
30020,8,0,3,0,0,0,1,2,0,35,-30,4,218,2
30021,2,1,2,0,0,0,1,2,0,42,234,4,765,2
30022,7,1,2,0,0,0,1,2,0,43,0,4,235,2
30023,8,1,1,0,1,0,1,2,0,52,314,4,131,2
30024,7,0,2,0,0,0,1,2,0,37,1169,4,311,4
30025,4,2,1,0,1,0,1,2,0,35,21,4,166,2
30026,6,1,2,0,1,0,1,2,0,41,546,4,418,2
30027,2,1,2,0,1,0,1,2,0,52,463,4,132,6
30028,2,0,2,0,0,0,1,2,0,31,622,4,15,5
30029,6,0,3,0,1,0,1,2,0,28,373,4,126,1
30030,7,1,2,0,1,1,1,2,0,34,382,4,494,2
30031,10,1,1,0,0,1,1,2,0,58,588,4,171,2
30032,4,1,1,0,0,0,1,2,0,53,2135,4,152,2
30033,2,1,3,0,0,0,1,2,0,49,196,4,9,7
30034,2,1,3,0,1,0,1,2,0,53,856,4,102,2
30035,5,2,2,0,0,0,1,2,0,59,479,4,37,5
30036,1,0,3,0,0,0,1,2,0,28,725,4,137,2
30037,4,1,1,0,1,0,1,2,0,42,454,4,23,3
30038,2,1,2,0,0,1,1,2,0,36,627,4,146,3
30039,3,1,2,0,1,0,1,2,0,53,230,4,56,2
30040,1,1,1,0,0,0,1,2,0,53,995,4,200,3
30041,2,1,2,0,0,1,1,2,0,44,0,4,351,2
30042,4,2,1,0,1,0,1,2,0,53,255,4,134,2
30043,4,1,1,0,0,0,1,2,0,36,347,4,167,2
30044,4,0,2,0,1,0,1,2,0,32,201,4,71,3
30045,4,0,2,0,0,0,1,2,0,28,121,4,542,2
30046,11,0,2,0,1,0,1,2,0,33,706,4,291,2
30047,9,1,3,0,1,0,1,2,0,49,0,4,772,2
30048,4,1,2,0,1,1,1,2,0,51,362,4,318,3
30049,1,1,3,0,0,0,1,2,0,30,367,4,170,2
30050,8,1,2,0,0,0,1,2,0,34,47,4,362,2
30051,4,1,1,0,1,0,1,2,0,32,651,4,628,2
30052,4,1,2,0,0,0,1,2,0,39,3045,4,260,2
30053,4,1,2,0,1,0,1,2,1,43,953,4,765,2
30054,9,0,2,0,0,0,2,2,0,37,687,4,271,3
30055,1,1,1,0,1,1,1,2,0,56,199,4,331,2
30056,6,0,2,0,0,1,1,2,0,33,304,4,160,2
30057,9,0,1,0,0,0,1,2,0,47,7351,4,1060,3
30058,6,0,3,0,1,0,1,2,1,30,0,4,730,2
30059,4,1,2,0,1,0,1,2,0,54,688,4,379,2
30060,2,0,2,0,0,0,1,2,0,27,1601,4,390,2
30061,9,1,2,0,0,0,2,2,0,48,1724,4,102,2
30062,2,1,2,0,1,0,1,2,0,40,694,4,97,4
30063,2,2,2,0,0,0,1,2,0,57,285,4,348,2
30064,7,1,3,0,1,0,1,2,0,38,535,4,369,2
30065,6,0,2,0,1,0,1,2,0,43,250,4,390,2
30066,4,1,0,0,1,0,1,2,0,36,1023,4,184,2
30067,8,2,3,0,0,0,1,2,0,49,0,4,279,3
30068,4,2,2,0,0,0,1,2,0,42,1450,4,394,2
30069,3,0,3,0,0,0,1,2,0,28,95,4,255,2
30070,6,1,2,0,1,1,1,2,0,29,0,4,376,2
30071,1,0,3,0,0,0,1,2,0,30,6825,4,217,2
30072,3,0,2,0,1,0,1,2,0,40,943,4,179,3
30073,2,1,2,0,1,1,1,2,0,43,0,4,539,8
30074,6,1,2,0,0,1,2,2,0,44,61,4,1261,3
30075,1,1,3,0,1,0,1,2,0,50,3284,4,195,2
30076,9,1,2,0,1,0,1,2,0,55,1436,4,969,2
30077,6,1,2,1,0,1,1,2,0,30,23,4,149,2
30078,1,1,3,0,1,1,1,2,0,56,856,4,70,4
30079,2,1,1,0,1,0,1,2,0,55,818,4,185,2
30080,7,1,1,0,1,0,1,2,0,32,218,4,177,3
30081,7,1,2,0,1,0,1,2,0,30,357,4,215,3
30082,6,1,0,0,1,0,1,2,0,56,1848,4,147,2
30083,2,0,1,0,1,0,1,2,0,31,449,4,140,4
30084,7,1,2,0,1,0,2,2,0,43,354,4,49,2
30085,1,0,3,0,1,0,1,2,0,30,57,4,153,2
30086,0,1,2,0,0,0,1,2,1,33,335,4,891,2
30087,4,1,1,0,1,0,2,2,0,46,580,4,30,2
30088,8,1,2,0,1,0,1,2,0,38,1029,4,206,3
30089,1,1,3,1,1,0,1,2,0,34,-30,4,449,2
30090,3,1,2,0,0,0,1,2,0,36,35,4,517,4
30091,7,0,1,0,0,0,1,2,1,28,198,4,976,2
30092,4,1,2,0,0,0,1,2,0,49,171,4,19,3
30093,2,0,3,0,1,0,1,2,0,28,4253,4,336,6
30094,1,2,3,0,1,1,1,2,0,54,427,4,85,2
30095,3,1,3,0,1,1,1,2,0,58,0,4,304,2
30096,5,1,2,0,1,1,1,2,0,60,2516,4,279,3
30097,1,0,3,0,1,0,1,2,0,33,1240,4,505,2
30098,4,1,2,0,1,0,1,2,0,27,1600,4,603,2
30099,9,1,2,0,1,0,1,2,0,50,12495,4,279,2
30100,3,0,1,0,0,1,1,2,0,32,1770,4,206,2
30101,6,1,2,0,1,0,1,2,0,38,599,4,331,2
30102,11,0,0,0,0,0,1,2,0,27,468,4,270,2
30103,4,1,2,0,0,0,1,2,0,39,481,4,38,8
30104,6,0,2,0,1,0,1,2,0,29,260,4,453,2
30105,9,0,1,0,0,0,1,2,1,56,1110,4,945,2
30106,6,1,2,0,1,0,2,2,0,36,313,4,403,2
30107,4,1,1,0,0,0,1,2,0,34,277,4,68,2
30108,10,1,1,0,0,0,1,2,0,55,10,4,174,3
30109,4,1,1,0,1,0,2,2,0,45,412,4,45,5
30110,1,0,3,0,1,0,1,2,0,32,156,4,82,2
30111,4,1,2,0,1,0,1,2,0,37,242,4,139,2
30112,2,0,2,0,0,0,1,2,0,28,1532,4,279,5
30113,1,0,3,0,0,0,1,2,0,31,3,4,406,2
30114,2,0,3,0,1,0,2,2,0,42,3908,4,43,5
30115,7,1,2,0,0,0,1,2,0,27,199,4,108,2
30116,1,0,3,0,0,0,1,2,0,32,124,4,87,2
30117,11,0,2,0,0,0,2,2,0,26,1510,4,58,3
30118,2,0,2,0,0,1,2,2,0,29,853,4,239,7
30119,4,1,1,0,1,1,2,2,0,53,805,4,136,7
30120,2,0,2,0,0,0,1,2,0,38,571,4,275,3
30121,1,1,3,0,1,0,1,2,0,37,1639,4,207,3
30122,4,1,1,0,1,0,1,2,0,47,556,4,147,2
30123,7,0,2,0,1,0,1,2,0,31,122,4,157,4
30124,6,1,1,0,0,0,2,2,0,46,96,4,151,2
30125,4,1,2,0,0,0,1,2,0,32,557,4,388,3
30126,6,2,2,0,1,0,1,2,0,48,955,4,108,2
30127,8,1,3,0,1,0,1,2,0,32,322,4,192,2
30128,6,1,0,0,0,0,2,2,0,45,323,4,56,4
30129,3,1,3,0,0,0,1,2,0,36,2700,4,99,3
30130,4,1,2,0,0,0,2,2,0,45,226,4,170,2
30131,6,1,2,0,1,1,1,2,1,39,130,4,1290,2
30132,2,2,2,0,1,0,1,2,0,37,-24,4,33,2
30133,1,1,3,0,1,1,1,2,0,56,-762,4,19,10
30134,2,1,3,0,1,0,1,2,0,38,1042,4,419,2
30135,6,1,2,0,0,0,1,2,0,52,941,4,89,2
30136,4,1,2,0,0,0,1,2,1,33,315,4,146,3
30137,1,2,2,0,0,1,1,2,0,53,1355,4,447,2
30138,6,0,2,0,1,1,1,2,0,28,392,4,214,2
30139,8,1,3,0,0,0,1,2,0,53,687,4,319,5
30140,2,1,3,0,0,0,1,2,1,38,4383,4,1381,4
30141,6,0,2,0,1,0,1,2,1,30,313,4,1121,2
30142,4,1,2,0,1,0,1,2,0,26,895,4,820,3
30143,8,2,2,0,1,0,1,2,0,45,1966,4,76,2
30144,9,1,2,0,0,0,1,2,0,46,594,4,197,2
30145,1,1,3,0,1,0,1,2,0,32,1230,4,35,3
30146,6,1,2,0,1,0,2,2,0,36,110,4,185,1
30147,4,0,2,0,0,1,1,2,0,30,-276,4,361,8
30148,1,1,3,0,0,0,2,2,0,48,4803,4,413,6
30149,2,1,2,0,0,1,1,2,0,43,1667,4,1213,3
30150,4,0,2,0,1,0,1,2,0,40,6915,4,156,2
30151,2,1,2,0,1,0,1,2,0,37,277,4,244,2
30152,1,1,3,0,0,0,1,2,0,28,1246,4,239,2
30153,6,2,3,0,1,0,1,2,0,51,178,4,184,2
30154,2,1,2,0,0,0,1,2,1,29,273,4,2775,2
30155,11,0,2,0,0,0,1,2,0,28,0,5,15,8
30156,1,2,1,0,1,0,1,2,0,44,641,5,79,2
30157,4,0,2,0,1,0,1,2,0,50,-111,5,19,11
30158,2,1,2,0,0,0,2,2,0,41,-329,5,13,8
30159,11,0,2,0,0,0,2,2,0,36,904,5,36,9
30160,1,2,3,0,1,0,1,2,0,31,106,5,67,2
30161,9,1,2,0,1,1,1,2,0,32,2400,5,450,3
30162,4,1,1,0,0,0,2,2,0,45,572,5,13,6
30163,6,1,2,0,0,1,1,2,0,50,761,5,273,3
30164,4,1,2,0,1,1,1,2,0,34,0,5,293,6
30165,1,1,2,0,1,0,2,2,0,33,165,5,126,3
30166,6,2,2,0,0,1,1,2,0,48,341,5,382,4
30167,5,0,2,0,0,0,2,2,0,43,53,5,305,4
30168,7,1,2,0,1,1,2,2,0,34,314,5,114,3
30169,2,2,1,0,0,1,1,2,0,51,300,5,8,6
30170,4,1,2,0,1,0,1,2,0,27,245,5,7,7
30171,10,0,1,0,0,0,1,2,0,27,494,5,16,10
30172,4,2,2,0,0,1,1,2,0,59,1774,5,14,9
30173,1,0,2,0,1,0,1,2,0,43,1063,5,141,3
30174,1,1,3,0,1,0,1,2,0,46,-191,5,674,3
30175,8,1,2,0,0,1,1,2,0,37,126,5,313,7
30176,1,1,3,0,0,0,2,2,1,69,840,5,128,3
30177,4,1,2,0,1,0,2,2,0,48,558,5,708,8
30178,9,1,1,0,1,0,1,2,0,38,890,5,43,2
30179,4,1,2,0,1,0,1,2,0,35,-151,5,96,2
30180,1,1,2,0,0,0,2,2,0,58,-382,5,398,4
30181,4,1,1,0,1,1,1,2,0,36,277,5,239,2
30182,7,0,1,0,1,0,1,2,0,34,496,5,173,1
30183,4,0,2,0,1,0,1,2,0,33,16649,5,173,1
30184,6,2,2,0,1,0,1,2,0,41,4,5,232,1
30185,3,0,3,0,1,0,1,2,0,31,46,5,90,1
30186,7,2,2,0,0,0,1,2,0,49,1162,5,159,1
30187,1,2,3,0,1,0,1,2,0,37,132,5,175,5
30188,4,0,1,0,0,0,2,2,0,30,296,5,41,7
30189,4,1,2,0,0,0,2,2,0,54,844,5,8,7
30190,4,1,2,0,1,0,1,2,0,38,475,5,412,1
30191,1,1,3,0,1,0,1,2,1,44,309,5,676,1
30192,1,1,3,0,0,0,1,2,1,37,57,5,345,1
30193,9,0,2,0,0,0,1,2,0,30,2616,5,301,1
30194,4,0,2,0,0,0,1,2,0,30,574,5,11,6
30195,8,0,2,0,0,0,1,2,0,26,1018,5,101,1
30196,5,1,2,0,0,1,1,2,0,59,242,5,17,10
30197,6,2,2,0,0,0,1,2,0,50,381,5,519,1
30198,4,0,2,0,1,0,1,2,0,29,0,5,16,9
30199,11,0,2,0,1,0,1,2,0,31,334,5,195,4
30200,7,2,2,0,1,0,1,2,0,35,440,5,103,1
30201,1,2,3,0,1,0,1,2,0,35,500,5,177,1
30202,1,1,3,0,0,0,1,2,0,33,741,5,283,1
30203,5,1,2,0,0,0,1,2,0,56,5737,5,11,5
30204,2,1,2,0,0,1,1,2,0,34,1072,5,136,1
30205,9,1,1,0,0,0,1,2,0,59,19102,5,462,1
30206,5,1,2,0,1,0,1,2,0,45,900,5,508,4
30207,4,1,1,0,0,0,1,2,0,41,438,5,46,1
30208,7,1,2,0,1,0,1,2,0,32,1066,5,150,1
30209,4,1,2,0,1,0,1,2,0,44,794,5,342,1
30210,6,1,2,0,1,0,1,2,0,53,264,5,159,1
30211,4,2,1,0,0,0,1,2,0,50,388,5,701,1
30212,2,1,2,0,0,0,1,2,0,39,994,5,221,1
30213,1,0,3,0,0,0,1,2,0,38,1819,5,101,3
30214,2,2,2,0,0,0,2,2,0,36,3270,5,44,1
30215,1,0,3,0,0,0,1,2,1,35,2707,5,699,1
30216,4,2,2,0,1,0,1,2,0,47,1815,5,105,1
30217,6,1,2,0,0,1,1,2,0,29,503,5,433,1
30218,11,0,2,0,0,0,1,2,0,31,430,5,129,4
30219,6,0,2,0,1,0,1,2,0,31,554,5,94,1
30220,1,0,3,0,0,0,1,2,0,37,156,5,7,10
30221,4,0,3,0,0,0,1,2,0,26,1527,5,167,1
30222,1,0,2,0,1,1,2,2,0,28,292,5,39,1
30223,3,0,3,0,0,0,1,2,0,27,81,5,197,1
30224,1,1,3,0,0,0,1,2,0,57,297,5,633,1
30225,5,1,1,0,0,0,1,2,0,72,9160,5,229,1
30226,9,0,2,0,1,0,1,2,0,54,3611,5,81,1
30227,1,0,3,0,1,0,1,2,0,33,1410,5,8,1
30228,4,1,1,0,1,0,1,2,0,59,99,5,43,1
30229,6,0,2,0,1,1,1,2,0,27,592,5,466,3
30230,10,1,1,0,1,0,1,2,0,40,118,5,162,2
30231,6,1,3,0,1,0,1,2,0,34,788,5,269,1
30232,4,0,2,0,0,0,1,2,0,31,26,5,103,1
30233,3,2,1,0,0,1,1,2,0,33,596,5,308,1
30234,4,1,1,0,1,0,1,2,0,42,1520,5,115,1
30235,4,0,2,0,1,0,1,2,0,30,144,5,259,1
30236,3,1,1,0,0,0,1,2,0,58,1249,5,187,1
30237,2,1,2,0,1,0,1,2,0,32,3322,5,588,2
30238,1,1,3,0,0,0,1,2,0,30,1251,5,11,5
30239,9,2,2,0,0,0,2,2,0,60,4,5,882,2
30240,9,1,3,0,1,0,1,2,0,58,1798,5,19,8
30241,1,1,0,0,1,0,1,2,0,43,587,5,11,6
30242,7,1,1,0,1,0,1,2,0,29,549,5,205,1
30243,1,1,1,0,0,0,1,2,0,49,363,5,160,2
30244,1,0,3,0,1,0,1,2,0,34,404,5,10,6
30245,2,0,3,0,0,0,1,2,1,31,1109,5,642,1
30246,2,1,2,0,1,0,1,2,0,30,1099,5,232,1
30247,9,0,2,0,0,0,1,2,0,31,3528,5,132,1
30248,1,1,3,0,1,0,1,2,0,49,271,5,18,6
30249,3,1,3,0,0,0,1,2,0,42,233,5,446,1
30250,9,1,2,0,0,0,1,2,0,37,63,5,434,1
30251,4,1,2,0,1,0,1,2,0,48,194,5,62,1
30252,9,1,3,0,1,0,1,2,0,44,17747,5,8,7
30253,1,0,3,0,1,0,1,2,0,33,7114,5,271,2
30254,4,0,2,0,0,0,1,2,0,36,767,5,77,1
30255,8,0,3,0,0,0,1,2,0,42,580,5,393,1
30256,4,2,2,0,1,0,1,2,0,29,302,5,116,1
30257,4,1,2,0,1,0,1,2,0,42,366,5,150,1
30258,1,1,3,0,1,0,1,2,0,56,3172,5,139,1
30259,4,0,1,0,1,0,1,2,0,42,1628,5,119,1
30260,6,1,2,0,1,0,1,2,0,27,73,5,140,1
30261,8,0,3,0,0,0,1,2,0,36,258,5,230,1
30262,6,0,2,0,0,0,1,2,0,29,1261,5,605,1
30263,4,1,2,0,0,1,1,2,0,34,563,5,384,1
30264,5,1,3,0,0,0,1,2,0,71,2651,5,531,2
30265,4,2,2,0,0,1,1,2,0,47,-332,5,48,2
30266,1,1,3,0,0,0,1,2,0,44,673,5,105,1
30267,1,1,2,1,0,0,1,2,0,42,-34,5,176,1
30268,5,1,3,0,0,0,1,2,0,56,478,5,97,1
30269,7,2,2,0,0,0,1,2,0,53,4554,5,8,6
30270,2,0,2,0,0,0,1,2,0,27,63,5,98,1
30271,4,1,2,0,1,0,1,2,0,26,624,5,188,1
30272,3,1,2,0,0,0,1,2,0,38,65,5,173,1
30273,4,0,1,0,1,0,1,2,0,30,105,5,131,1
30274,6,0,2,0,1,0,1,2,0,32,642,5,52,1
30275,9,1,2,0,0,0,1,2,0,43,3529,5,169,2
30276,1,0,2,0,1,0,1,2,0,30,293,5,232,1
30277,1,0,3,0,0,0,1,2,0,34,3,5,16,5
30278,9,2,2,0,0,0,1,2,0,54,925,5,2,1
30279,7,0,1,1,1,0,2,2,0,30,81,5,37,1
30280,5,2,1,0,0,0,1,2,0,59,7179,5,150,1
30281,7,1,2,0,0,0,1,2,0,34,87,5,33,1
30282,4,1,2,0,0,0,1,2,0,32,150,5,210,1
30283,4,0,1,0,1,0,1,2,0,40,-187,5,160,1
30284,3,1,3,0,0,1,1,2,0,54,1544,5,85,7
30285,6,2,2,0,0,0,1,2,0,50,223,5,221,1
30286,5,1,2,0,1,0,1,2,0,55,529,5,33,4
30287,1,1,3,0,1,0,1,2,0,56,14344,5,358,1
30288,2,1,2,0,0,0,1,2,0,48,658,5,109,4
30289,2,1,2,0,1,0,1,2,0,29,767,5,253,1
30290,3,0,2,0,0,0,1,2,0,39,829,5,336,1
30291,10,2,2,0,0,0,1,2,0,47,1565,5,253,1
30292,3,0,2,0,0,0,1,2,0,38,185,5,360,1
30293,1,0,3,0,0,0,1,2,1,27,2648,5,917,1
30294,9,0,2,0,0,0,1,2,0,27,11,5,257,1
30295,1,1,3,0,1,0,1,2,0,32,205,5,141,4
30296,9,1,1,0,1,0,2,2,0,35,4564,5,508,1
30297,1,1,3,0,1,0,1,2,0,29,204,5,307,2
30298,2,0,2,0,0,1,1,2,0,37,123,5,136,1
30299,1,0,3,0,0,0,1,2,0,36,467,5,305,2
30300,3,0,2,0,1,0,1,2,1,26,101,5,810,1
30301,2,1,1,0,0,0,1,2,0,39,1846,5,306,5
30302,9,1,2,0,0,0,1,2,0,57,890,5,343,4
30303,9,0,2,0,0,0,1,2,0,33,682,5,251,1
30304,2,1,2,0,1,0,1,2,0,41,-378,5,361,1
30305,11,0,0,0,0,0,1,2,0,26,198,5,161,1
30306,7,1,2,0,1,1,1,2,0,28,462,5,410,1
30307,8,1,2,0,0,1,1,2,0,37,2203,5,9,8
30308,9,0,2,0,1,0,1,2,0,29,1562,5,286,1
30309,2,0,0,0,0,0,1,2,0,33,10600,5,202,1
30310,9,0,1,0,0,0,1,2,0,47,289,5,210,1
30311,4,1,2,0,1,1,1,2,0,35,522,5,245,2
30312,1,1,3,0,0,0,1,2,0,41,13874,5,255,1
30313,7,0,2,0,1,0,1,2,0,26,598,5,401,2
30314,4,0,2,0,0,0,1,2,0,33,1387,5,185,1
30315,2,1,2,0,1,0,1,2,0,27,616,5,263,1
30316,1,1,0,0,0,0,1,2,0,45,169,5,58,1
30317,1,1,3,0,1,1,1,2,0,35,1557,5,225,1
30318,6,1,3,0,1,0,1,2,0,35,429,5,143,2
30319,1,2,3,0,1,0,1,2,0,35,457,5,114,3
30320,9,0,2,0,0,0,1,2,0,30,40,5,133,1
30321,7,2,2,0,0,0,1,2,0,52,-57,5,140,1
30322,7,1,2,0,0,1,2,2,0,36,417,5,11,5
30323,1,1,1,0,1,0,1,2,0,42,-417,5,81,3
30324,3,0,3,0,0,0,1,2,1,26,725,5,1916,2
30325,6,0,2,0,0,0,1,2,0,26,685,5,388,1
30326,9,0,3,0,0,0,1,2,0,29,991,5,563,1
30327,3,0,3,0,0,0,1,2,0,28,16,5,48,1
30328,4,0,1,0,0,0,1,2,0,61,433,5,346,1
30329,3,2,2,0,0,0,1,2,0,49,32,5,128,1
30330,9,1,2,0,0,0,1,2,0,57,7357,5,604,1
30331,1,0,3,0,0,0,1,2,0,27,2849,5,335,1
30332,4,0,2,0,1,0,1,2,0,28,1364,5,75,2
30333,8,0,3,0,1,0,1,2,0,39,917,5,161,2
30334,4,1,2,1,0,1,1,2,0,50,-812,5,8,8
30335,8,0,2,0,1,0,1,2,0,26,1242,5,205,2
30336,6,0,2,0,0,0,1,2,0,27,424,5,248,4
30337,9,1,3,0,0,0,1,2,0,29,241,5,7,5
30338,8,0,3,0,0,0,1,2,0,36,351,5,82,1
30339,9,1,1,0,0,0,1,2,0,26,440,5,143,1
30340,4,0,2,0,1,0,1,2,0,36,1598,5,208,1
30341,7,0,2,0,1,0,1,2,0,28,1820,5,134,2
30342,8,0,2,0,0,0,1,2,0,27,923,5,139,1
30343,7,0,2,0,0,0,1,2,0,30,566,5,110,1
30344,9,0,3,0,0,0,1,2,0,60,361,5,1837,1
30345,9,1,2,0,0,0,1,2,0,59,2740,5,130,1
30346,9,0,1,0,0,0,1,2,0,29,34,5,227,1
30347,2,1,2,0,0,0,1,2,0,59,2613,5,79,1
30348,2,1,2,0,0,0,1,2,0,59,201,5,52,1
30349,6,2,2,0,0,0,1,2,0,41,8,5,92,1
30350,8,0,3,0,0,0,1,2,0,31,96,5,577,1
30351,9,1,1,0,0,0,1,2,1,34,309,5,578,1
30352,2,1,2,0,0,1,1,2,0,42,2037,5,135,1
30353,6,1,2,0,0,0,1,2,1,34,155,5,696,2
30354,4,2,1,0,1,0,1,2,0,47,1927,5,130,4
30355,7,1,2,0,1,1,1,2,0,42,-91,5,43,1
30356,1,0,3,0,0,0,1,2,0,34,0,5,71,1
30357,10,1,2,0,0,1,1,2,1,37,7433,5,630,3
30358,5,1,2,0,0,0,2,2,0,54,883,5,305,4
30359,1,1,2,0,0,1,1,2,0,57,287,5,75,1
30360,8,0,2,0,1,1,1,2,0,33,238,5,45,5
30361,7,1,2,0,0,0,1,2,0,31,1004,5,96,6
30362,4,1,1,0,1,0,1,2,0,30,935,5,96,2
30363,1,0,2,0,0,0,1,2,0,36,159,5,443,1
30364,2,0,2,0,1,0,1,2,1,42,541,5,656,1
30365,4,0,2,0,1,0,1,2,0,56,1187,5,47,2
30366,4,1,2,0,0,0,1,2,0,40,632,5,611,2
30367,5,1,3,0,1,1,1,2,0,60,6684,5,173,1
30368,9,0,2,0,0,0,1,2,0,34,1586,5,355,2
30369,6,1,2,0,0,0,1,2,0,46,939,5,69,2
30370,11,0,2,0,0,1,1,2,0,30,61,5,133,5
30371,4,1,1,0,1,0,1,2,0,49,217,5,537,2
30372,7,0,2,0,1,0,1,2,0,30,405,5,103,1
30373,7,1,0,0,1,0,1,2,1,54,0,5,686,2
30374,11,0,2,0,0,0,1,2,0,37,681,5,187,1
30375,9,0,2,0,0,0,1,2,0,45,33,5,437,1
30376,2,2,2,0,1,1,1,2,0,56,1480,5,576,1
30377,8,1,3,0,0,0,1,2,0,29,4,5,156,1
30378,1,1,3,0,1,0,1,2,0,41,1143,5,134,1
30379,4,1,0,0,0,0,1,2,0,48,459,5,134,1
30380,1,2,3,0,1,0,1,2,0,50,-5,5,1118,1
30381,1,0,0,0,1,0,1,2,0,35,186,5,196,2
30382,1,1,3,0,0,0,2,2,0,27,312,5,251,1
30383,7,0,1,0,1,0,1,2,0,34,3648,5,288,1
30384,1,1,3,0,0,0,1,2,0,32,-149,5,93,1
30385,1,1,3,0,0,0,1,2,0,33,26721,5,435,3
30386,2,0,2,0,1,0,1,2,0,27,299,5,29,7
30387,4,0,1,0,0,0,1,2,0,38,3132,5,304,1
30388,8,1,3,0,0,1,1,2,0,29,476,5,148,1
30389,2,2,3,0,0,1,1,2,0,34,66,5,102,1
30390,1,1,2,0,1,0,1,2,0,40,18,5,166,1
30391,1,0,3,0,0,0,1,2,0,34,84,5,231,1
30392,1,0,3,0,0,0,1,2,0,29,841,5,217,1
30393,2,1,0,0,0,0,1,2,0,59,0,5,214,1
30394,5,0,2,0,1,0,1,2,0,58,-158,5,55,1
30395,3,1,2,0,1,1,1,2,0,44,320,5,269,3
30396,4,1,2,0,0,0,1,2,0,56,121,5,151,1
30397,9,1,1,0,0,0,1,2,0,36,646,5,148,2
30398,1,1,3,0,1,0,1,2,0,36,0,5,245,2
30399,4,0,2,0,0,0,1,2,0,29,228,5,355,1
30400,2,0,2,0,0,0,1,2,0,33,6106,5,345,1
30401,8,0,3,0,0,0,1,2,0,40,265,5,121,3
30402,1,0,3,0,1,0,1,2,0,27,0,5,196,1
30403,1,0,3,0,0,0,1,2,0,35,995,5,39,1
30404,9,2,2,0,0,0,1,2,0,47,947,5,124,2
30405,7,0,2,0,0,0,1,2,0,29,612,5,47,1
30406,7,1,2,0,1,1,1,2,0,40,-212,5,71,1
30407,2,0,2,0,0,0,1,2,0,41,618,5,1056,1
30408,6,2,2,0,1,1,1,2,0,41,110,5,76,2
30409,7,0,2,0,1,0,1,2,0,33,406,5,61,1
30410,1,1,3,0,0,0,1,2,0,33,184,5,113,1
30411,1,2,3,0,0,0,1,2,0,57,442,5,41,1
30412,7,0,2,0,1,0,1,2,0,33,3358,5,502,2
30413,7,2,2,0,0,0,1,2,0,34,1281,5,237,1
30414,1,1,3,0,0,0,1,2,1,53,1624,5,158,3
30415,4,1,1,0,0,1,1,2,0,49,1,5,98,1
30416,10,2,1,0,1,0,1,2,0,54,2253,5,266,1
30417,6,1,2,0,1,0,1,2,0,32,1661,5,76,1
30418,6,1,2,0,1,0,1,2,0,31,0,5,70,4
30419,9,1,2,0,0,0,1,2,0,52,-307,5,272,1
30420,7,1,2,0,1,1,1,2,0,40,-38,5,121,1
30421,7,1,2,0,0,0,1,2,0,32,182,5,277,1
30422,4,1,1,0,0,1,1,2,0,33,28,5,144,2
30423,2,0,2,0,0,1,1,2,0,28,440,5,177,2
30424,7,1,3,0,0,1,1,2,0,46,-780,5,128,1
30425,2,0,2,0,0,0,2,2,0,47,58,5,33,1
30426,7,1,1,0,0,1,1,2,0,57,-319,5,620,1
30427,1,1,3,0,0,0,1,2,0,46,222,5,92,1
30428,6,0,3,0,0,0,1,2,0,31,541,5,100,1
30429,3,1,3,0,1,0,1,2,0,38,228,5,105,1
30430,4,0,2,0,1,0,2,2,0,31,573,5,58,1
30431,6,0,2,0,0,0,1,2,0,35,1087,5,110,1
30432,2,0,3,0,0,0,1,2,0,32,1813,5,102,1
30433,4,0,1,0,1,1,1,2,0,29,365,5,72,1
30434,6,1,2,0,1,0,2,2,0,40,367,5,89,1
30435,1,0,3,0,0,0,1,2,0,27,497,5,125,1
30436,9,1,2,0,1,0,1,2,0,37,629,5,255,1
30437,2,1,0,0,1,0,1,2,0,58,1617,5,109,4
30438,6,1,2,0,0,0,1,2,0,33,56,5,74,2
30439,1,1,3,0,1,1,1,2,0,45,2953,5,388,1
30440,2,1,2,0,0,0,2,2,1,54,0,5,744,3
30441,4,1,2,0,1,0,1,2,0,55,1765,5,445,1
30442,2,0,2,0,1,0,1,2,0,30,728,5,393,1
30443,2,1,2,0,1,0,1,2,0,42,315,5,208,1
30444,7,1,2,0,1,0,1,2,0,45,925,5,118,2
30445,1,2,3,0,0,0,1,2,0,34,0,5,108,4
30446,8,1,2,0,0,0,2,2,0,42,513,5,98,1
30447,2,1,2,0,0,0,1,2,0,45,858,5,617,4
30448,2,2,3,0,1,0,1,2,0,38,915,5,22,7
30449,2,0,3,0,1,0,1,2,1,34,992,5,71,2
30450,1,1,3,0,1,0,1,2,0,36,190,5,217,1
30451,9,0,2,0,0,1,1,2,0,30,79,5,528,2
